"","word","n"
"1590","prior",3
"1591","private",3
"1592","probe",3
"1593","promised",3
"1594","proof",3
"1595","proper",3
"1596","publicly",3
"1597","puppet",3
"1598","pushing",3
"1599","rafsanjani",3
"1600","rallies",3
"1601","rank",3
"1602","rebel",3
"1603","recognize",3
"1604","red",3
"1605","referring",3
"1606","reform",3
"1607","refuel",3
"1608","reinstate",3
"1609","rejected",3
"1610","relinquish",3
"1611","remove",3
"1612","renamo",3
"1613","reporters",3
"1614","rescue",3
"1615","resign",3
"1616","resignation",3
"1617","respects",3
"1618","restore",3
"1619","resulted",3
"1620","revoked",3
"1621","rich",3
"1622","rigged",3
"1623","risks",3
"1624","rival",3
"1625","roadmap",3
"1626","roller",3
"1627","rome",3
"1628","rouhani",3
"1629","royals",3
"1630","runway",3
"1631","sakharov",3
"1632","saudis",3
"1633","save",3
"1634","scammers",3
"1635","scheme",3
"1636","scientific",3
"1637","scoring",3
"1638","sealed",3
"1639","sectors",3
"1640","sending",3
"1641","services",3
"1642","sexually",3
"1643","seyyed",3
"1644","shah",3
"1645","shares",3
"1646","sharif's",3
"1647","shelling",3
"1648","shoot",3
"1649","shootout",3
"1650","shot",3
"1651","shout",3
"1652","shown",3
"1653","sitra",3
"1654","sochi",3
"1655","soldier",3
"1656","son",3
"1657","southwest",3
"1658","sovereignty",3
"1659","sparked",3
"1660","specifically",3
"1661","spokeswoman",3
"1662","sponsoring",3
"1663","stances",3
"1664","stayed",3
"1665","stephen",3
"1666","stepped",3
"1667","steps",3
"1668","stolen",3
"1669","stopped",3
"1670","strategic",3
"1671","strengthen",3
"1672","sturridge",3
"1673","submarines",3
"1674","suburbs",3
"1675","succumbed",3
"1676","sudan",3
"1677","suffering",3
"1678","suggesting",3
"1679","sulphur",3
"1680","summer",3
"1681","sunday",3
"1682","super",3
"1683","supermoon",3
"1684","suppression",3
"1685","surge",3
"1686","surrounding",3
"1687","surveillance",3
"1688","survive",3
"1689","syrians",3
"1690","takfiris",3
"1691","tal",3
"1692","tank",3
"1693","tanks",3
"1694","teams",3
"1695","televised",3
"1696","term",3
"1697","threats",3
"1698","tokyo",3
"1699","tony",3
"1700","touched",3
"1701","tourists",3
"1702","train",3
"1703","tripoli",3
"1704","truck",3
"1705","tv’s",3
"1706","type",3
"1707","uncertainty",3
"1708","uncovered",3
"1709","underground",3
"1710","underway",3
"1711","unhcr",3
"1712","unique",3
"1713","unity",3
"1714","university",3
"1715","uproot",3
"1716","valdai",3
"1717","verify",3
"1718","vienna",3
"1719","views",3
"1720","voiced",3
"1721","volunteer",3
"1722","weekend",3
"1723","wing",3
"1724","winner",3
"1725","worry",3
"1726","worshipers",3
"1727","year’s",3
"1728","zartac",3
"1729","15,000",2
"1730","17th",2
"1731","190",2
"1732","1970",2
"1733","1st",2
"1734","2,000",2
"1735","2009",2
"1736","2010",2
"1737","2012",2
"1738","232",2
"1739","3,800",2
"1740","300,000",2
"1741","31",2
"1742","32",2
"1743","36",2
"1744","39",2
"1745","3rd",2
"1746","40,000",2
"1747","41",2
"1748","42",2
"1749","45",2
"1750","45th",2
"1751","48",2
"1752","49",2
"1753","49am",2
"1754","50,000",2
"1755","63",2
"1756","72",2
"1757","73",2
"1758","75",2
"1759","800",2
"1760","884",2
"1761","90",2
"1762","a'ali",2
"1763","abc",2
"1764","abdel",2
"1765","abdulaziz",2
"1766","abideen",2
"1767","ability",2
"1768","aboard",2
"1769","abu",2
"1770","accepted",2
"1771","accord",2
"1772","accusing",2
"1773","action",2
"1774","active",2
"1775","activist",2
"1776","adamant",2
"1777","additionally",2
"1778","admiralty",2
"1779","advisory",2
"1780","afar",2
"1781","afc",2
"1782","affected",2
"1783","agency’s",2
"1784","aide",2
"1785","aim",2
"1786","aims",2
"1787","airspace",2
"1788","akbar",2
"1789","akbarpour",2
"1790","alaska",2
"1791","alil",2
"1792","allegation",2
"1793","alleged",2
"1794","anfield",2
"1795","angered",2
"1796","angry",2
"1797","anwar",2
"1798","anymore",2
"1799","appeals",2
"1800","appeared",2
"1801","apply",2
"1802","approaching",2
"1803","aqaba",2
"1804","archaeological",2
"1805","argument",2
"1806","arresting",2
"1807","arrival",2
"1808","arriving",2
"1809","artillery",2
"1810","asghar",2
"1811","assaulted",2
"1812","assaulting",2
"1813","assist",2
"1814","athletics",2
"1815","atrocities",2
"1816","attabpress",2
"1817","attacking",2
"1818","attempted",2
"1819","attends",2
"1820","attract",2
"1821","audio",2
"1822","autonomy",2
"1823","aviv’s",2
"1824","aware",2
"1825","babi",2
"1826","bahrain's",2
"1827","bahram",2
"1828","balasinor",2
"1829","balbero",2
"1830","ballot",2
"1831","banned",2
"1832","bars",2
"1833","bartella",2
"1834","baseless",2
"1835","batons",2
"1836","battalions",2
"1837","battles",2
"1838","begun",2
"1839","believes",2
"1840","belongings",2
"1841","bigger",2
"1842","bill",2
"1843","birth",2
"1844","blaming",2
"1845","blind",2
"1846","blocked",2
"1847","bloody",2
"1848","bloomberg",2
"1849","bolster",2
"1850","bombarded",2
"1851","bombardment",2
"1852","bombardments",2
"1853","booby",2
"1854","boris",2
"1855","borkan",2
"1856","boston",2
"1857","bottle",2
"1858","boundary",2
"1859","brazil",2
"1860","brazil's",2
"1861","brazilian",2
"1862","briefing",2
"1863","brighter",2
"1864","britain's",2
"1865","broke",2
"1866","brook",2
"1867","brother",2
"1868","buckingham",2
"1869","bureau",2
"1870","burned",2
"1871","buzakov",2
"1872","camp",2
"1873","campaigner",2
"1874","canadiens",2
"1875","capabilities",2
"1876","captured",2
"1877","career",2
"1878","cargo",2
"1879","carlos",2
"1880","carry",2
"1881","cars",2
"1882","cas",2
"1883","casualty",2
"1884","causing",2
"1885","celebrate",2
"1886","cemetery",2
"1887","championship",2
"1888","championships",2
"1889","channel",2
"1890","chaos",2
"1891","chaprar",2
"1892","charged",2
"1893","charles",2
"1894","cheering",2
"1895","cheikh",2
"1896","chinese",2
"1897","chitchian",2
"1898","chlorine",2
"1899","choose",2
"1900","church",2
"1901","city's",2
"1902","clauses",2
"1903","cleanse",2
"1904","cleared",2
"1905","clients",2
"1906","closest",2
"1907","cnn",2
"1908","coastal",2
"1909","colin",2
"1910","colonel",2
"1911","commit",2
"1912","commitment",2
"1913","committees",2
"1914","communities",2
"1915","comprehensive",2
"1916","concluded",2
"1917","concluding",2
"1918","conducting",2
"1919","congressman",2
"1920","connection",2
"1921","connections",2
"1922","consequences",2
"1923","considerable",2
"1924","consist",2
"1925","constitutes",2
"1926","constitutional",2
"1927","construction",2
"1928","contenders",2
"1929","content",2
"1930","continent",2
"1931","continental",2
"1932","contribution",2
"1933","controversial",2
"1934","conventional",2
"1935","converted",2
"1936","convicted",2
"1937","coordinate",2
"1938","coordinator",2
"1939","corporate",2
"1940","count",2
"1941","courts",2
"1942","coverage",2
"1943","covers",2
"1944","coward",2
"1945","created",2
"1946","credit",2
"1947","crimea",2
"1948","crossing",2
"1949","crush",2
"1950","cuts",2
"1951","daiza",2
"1952","damaged",2
"1953","date",2
"1954","deadliest",2
"1955","deadlock",2
"1956","dealing",2
"1957","deck",2
"1958","defend",2
"1959","defending",2
"1960","defied",2
"1961","degree",2
"1962","delhi’s",2
"1963","delivered",2
"1964","delivers",2
"1965","delivery",2
"1966","demand",2
"1967","demands",2
"1968","democrats",2
"1969","demonstrating",2
"1970","denies",2
"1971","deployments",2
"1972","depth",2
"1973","des",2
"1974","designed",2
"1975","destructive",2
"1976","details",2
"1977","determination",2
"1978","deterrence",2
"1979","detonating",2
"1980","develop",2
"1981","developed",2
"1982","devices",2
"1983","dfb",2
"1984","dhuban",2
"1985","dictatorships",2
"1986","didn’t",2
"1987","differences",2
"1988","difficult",2
"1989","dinner",2
"1990","dire",2
"1991","disperse",2
"1992","displaced",2
"1993","displacing",2
"1994","display",2
"1995","distance",2
"1996","distract",2
"1997","distraction",2
"1998","districts",2
"1999","divides",2
"2000","dnc",2
"2001","doctors",2
"2002","doesn’t",2
"2003","domestic",2
"2004","draconian",2
"2005","drills",2
"2006","duplication",2
"2007","edge",2
"2008","educational",2
"2009","efficient",2
"2010","efl",2
"2011","egg",2
"2012","egypt",2
"2013","egypt's",2
"2014","elected",2
"2015","element",2
"2016","elias",2
"2017","elizabeth",2
"2018","emphasis",2
"2019","employing",2
"2020","encouraging",2
"2021","endorse",2
"2022","enemy",2
"2023","engaging",2
"2024","enhanced",2
"2025","enjoy",2
"2026","enjoys",2
"2027","enter",2
"2028","entire",2
"2029","entities",2
"2030","entitled",2
"2031","environment",2
"2032","environmental",2
"2033","eradicate",2
"2034","erekat",2
"2035","establishing",2
"2036","europeans",2
"2037","eve",2
"2038","events",2
"2039","eventually",2
"2040","excavations",2
"2041","executed",2
"2042","executive",2
"2043","exit",2
"2044","expediency",2
"2045","experienced",2
"2046","expired",2
"2047","explore",2
"2048","explosives",2
"2049","exported",2
"2050","extent",2
"2051","extinguish",2
"2052","faced",2
"2053","facilities",2
"2054","facing",2
"2055","factions",2
"2056","failure",2
"2057","falling",2
"2058","fargo",2
"2059","farhat",2
"2060","fastest",2
"2061","fatal",2
"2062","fc",2
"2063","fed",2
"2064","federation",2
"2065","fee",2
"2066","feels",2
"2067","fees",2
"2068","filipinos",2
"2069","finals",2
"2070","finland",2
"2071","finland’s",2
"2072","firm",2
"2073","firms",2
"2074","fishermen",2
"2075","flag",2
"2076","florida",2
"2077","flying",2
"2078","follow",2
"2079","food",2
"2080","foot",2
"2081","foothold",2
"2082","forced",2
"2083","formed",2
"2084","fortified",2
"2085","foundation’s",2
"2086","frank",2
"2087","fraudulent",2
"2088","friends",2
"2089","frigate",2
"2090","fueling",2
"2091","fulfill",2
"2092","gebran",2
"2093","gestures",2
"2094","gibraltar",2
"2095","glass",2
"2096","globe",2
"2097","goals",2
"2098","goldman",2
"2099","gop",2
"2100","grabbed",2
"2101","grievously",2
"2102","groped",2
"2103","guarantees",2
"2104","guarding",2
"2105","guilty",2
"2106","gun",2
"2107","hacked",2
"2108","haider",2
"2109","hailed",2
"2110","haji",2
"2111","halted",2
"2112","hammam",2
"2113","handmade",2
"2114","happened",2
"2115","happy",2
"2116","hardships",2
"2117","harm",2
"2118","hashemi",2
"2119","headed",2
"2120","heading",2
"2121","heads",2
"2122","hearing",2
"2123","helicopters",2
"2124","helm",2
"2125","helmut",2
"2126","herbs",2
"2127","hezbollah’s",2
"2128","highly",2
"2129","hoenig",2
"2130","hollywood",2
"2131","hostages",2
"2132","hosting",2
"2133","housing",2
"2134","huge",2
"2135","hull",2
"2136","hurt",2
"2137","hysteria",2
"2138","iconic",2
"2139","ideology",2
"2140","idiot",2
"2141","immigrants",2
"2142","impoverished",2
"2143","imprisonment",2
"2144","inability",2
"2145","included",2
"2146","includes",2
"2147","income",2
"2148","increasing",2
"2149","indicative",2
"2150","indictment",2
"2151","industries",2
"2152","inequality",2
"2153","inevitable",2
"2154","infection",2
"2155","infuriated",2
"2156","initiate",2
"2157","inquiry",2
"2158","instances",2
"2159","institute",2
"2160","integrity",2
"2161","intended",2
"2162","intensive",2
"2163","interference",2
"2164","invest",2
"2165","investment",2
"2166","involvement",2
"2167","involving",2
"2168","iom",2
"2169","iraqis",2
"2170","irna",2
"2171","issued",2
"2172","italy's",2
"2173","item",2
"2174","jakub",2
"2175","janeiro",2
"2176","jawf",2
"2177","jeptoo",2
"2178","joined",2
"2179","kabul",2
"2180","karbala",2
"2181","kenya",2
"2182","kenyan",2
"2183","khan's",2
"2184","ki",2
"2185","kicked",2
"2186","kidnapping",2
"2187","kimmel",2
"2188","knowledge",2
"2189","kolpino",2
"2190","labeled",2
"2191","laguardia",2
"2192","lahm",2
"2193","lahore",2
"2194","lamia",2
"2195","lands",2
"2196","lasbela",2
"2197","latvia",2
"2198","lawmakers",2
"2199","leaks",2
"2200","lebanon’s",2
"2201","legitimize",2
"2202","lewd",2
"2203","libya’s",2
"2204","lieutenant",2
"2205","lift",2
"2206","links",2
"2207","lishui",2
"2208","living",2
"2209","loaded",2
"2210","loans",2
"2211","locals",2
"2212","locations",2
"2213","logistic",2
"2214","lose",2
"2215","loses",2
"2216","lower",2
"2217","macerata",2
"2218","madrid",2
"2219","maduro's",2
"2220","magnitude",2
"2221","mainland",2
"2222","majid",2
"2223","makes",2
"2224","makram",2
"2225","male",2
"2226","malik",2
"2227","manufactured",2
"2228","marsous",2
"2229","master",2
"2230","masum",2
"2231","mate",2
"2232","matters",2
"2233","max",2
"2234","may’s",2
"2235","mcm",2
"2236","measure",2
"2237","measuring",2
"2238","meetings",2
"2239","men’s",2
"2240","mentioned",2
"2241","messages",2
"2242","metastasizing",2
"2243","mid",2
"2244","militiamen",2
"2245","minute",2
"2246","miraflores",2
"2247","mixture",2
"2248","mobilization",2
"2249","mode",2
"2250","moderate",2
"2251","moira",2
"2252","moment",2
"2253","monarchy",2
"2254","mosquito",2
"2255","mosquitoes",2
"2256","motion",2
"2257","motor",2
"2258","mount",2
"2259","mubarak",2
"2260","musalla",2
"2261","mustard",2
"2262","muzaffarabad",2
"2263","nabeel",2
"2264","nablus",2
"2265","nadia",2
"2266","naming",2
"2267","nana",2
"2268","nationality",2
"2269","nearby",2
"2270","negative",2
"2271","neighbor",2
"2272","newly",2
"2273","nicholson",2
"2274","nicos",2
"2275","nightmare",2
"2276","notice",2
"2277","nusra",2
"2278","o'brien",2
"2279","observe",2
"2280","obstacle",2
"2281","occurred",2
"2282","offer",2
"2283","offered",2
"2284","offshore",2
"2285","ohio",2
"2286","opponent",2
"2287","opposite",2
"2288","orbit",2
"2289","orc",2
"2290","orchestrated",2
"2291","organize",2
"2292","ould",2
"2293","outfit’s",2
"2294","outlets",2
"2295","overcome",2
"2296","overcrowded",2
"2297","overthrow",2
"2298","p5",2
"2299","pacific",2
"2300","pact",2
"2301","pain",2
"2302","painful",2
"2303","paint",2
"2304","pairi",2
"2305","parade",2
"2306","paramilitary",2
"2307","paris",2
"2308","parked",2
"2309","parliament's",2
"2310","participating",2
"2311","participation",2
"2312","partners",2
"2313","party’s",2
"2314","passing",2
"2315","passive",2
"2316","pence's",2
"2317","peninsula",2
"2318","people's",2
"2319","people’s",2
"2320","permanent",2
"2321","philipp",2
"2322","phone",2
"2323","pictured",2
"2324","pipeline",2
"2325","plagued",2
"2326","platform",2
"2327","played",2
"2328","poisonous",2
"2329","pokal",2
"2330","policing",2
"2331","politician",2
"2332","politico",2
"2333","polling",2
"2334","poor",2
"2335","pose",2
"2336","possibly",2
"2337","poster",2
"2338","posts",2
"2339","powell",2
"2340","powerful",2
"2341","practiced",2
"2342","pregnant",2
"2343","preservation",2
"2344","pressuring",2
"2345","prestigious",2
"2346","previously",2
"2347","primary",2
"2348","privately",2
"2349","proceeding",2
"2350","produced",2
"2351","progress",2
"2352","promotion",2
"2353","prosecuted",2
"2354","prospect",2
"2355","protect",2
"2356","protected",2
"2357","proved",2
"2358","provincial",2
"2359","pull",2
"2360","pulling",2
"2361","pursue",2
"2362","pursued",2
"2363","putin’s",2
"2364","pyotr",2
"2365","qaeda",2
"2366","qassim",2
"2367","qayyarah",2
"2368","quality",2
"2369","quarters",2
"2370","queen’s",2
"2371","queisi",2
"2372","questioned",2
"2373","questions",2
"2374","quetta",2
"2375","quickly",2
"2376","radio",2
"2377","raffaelli",2
"2378","raids",2
"2379","raised",2
"2380","rajab",2
"2381","rallying",2
"2382","ran",2
"2383","ranging",2
"2384","rankings",2
"2385","rare",2
"2386","rattled",2
"2387","reason",2
"2388","rebels",2
"2389","recapture",2
"2390","recaptured",2
"2391","recognized",2
"2392","recorded",2
"2393","recovery",2
"2394","reference",2
"2395","referred",2
"2396","refueled",2
"2397","refusing",2
"2398","regard",2
"2399","reinforce",2
"2400","reinforcing",2
"2401","reject",2
"2402","related",2
"2403","rely",2
"2404","remain",2
"2405","remotely",2
"2406","removal",2
"2407","removing",2
"2408","repair",2
"2409","represent",2
"2410","representing",2
"2411","repudiated",2
"2412","research",2
"2413","resigned",2
"2414","resolve",2
"2415","resort",2
"2416","restrict",2
"2417","results",2
"2418","retaken",2
"2419","retreat",2
"2420","revelations",2
"2421","richter",2
"2422","rid",2
"2423","rio",2
"2424","riot",2
"2425","rita",2
"2426","rivals",2
"2427","road",2
"2428","roads",2
"2429","robert",2
"2430","rodrigo",2
"2431","rounds",2
"2432","routes",2
"2433","rudskoi",2
"2434","ruled",2
"2435","ruling",2
"2436","ruptly",2
"2437","sabres",2
"2438","sachs",2
"2439","sailors",2
"2440","salman",2
"2441","sample",2
"2442","sana'a",2
"2443","sanbar",2
"2444","sat",2
"2445","scam",2
"2446","scholar",2
"2447","schools",2
"2448","schulz",2
"2449","scorched",2
"2450","score",2
"2451","scott",2
"2452","scrap",2
"2453","screen",2
"2454","search",2
"2455","searches",2
"2456","sec",2
"2457","seeks",2
"2458","sentence",2
"2459","serve",2
"2460","served",2
"2461","session",2
"2462","setting",2
"2463","sexual",2
"2464","shahana",2
"2465","shamdasani",2
"2466","shamri",2
"2467","shana",2
"2468","shared",2
"2469","shea",2
"2470","shields",2
"2471","ships",2
"2472","shipyard",2
"2473","shooting",2
"2474","shouldn’t",2
"2475","shoura",2
"2476","showcase",2
"2477","shrinking",2
"2478","shunned",2
"2479","siddique",2
"2480","siege",2
"2481","signature",2
"2482","significantly",2
"2483","signing",2
"2484","silwan",2
"2485","sin",2
"2486","sincere",2
"2487","singh",2
"2488","sisi",2
"2489","skating",2
"2490","slammed",2
"2491","slides",2
"2492","smoke",2
"2493","soil",2
"2494","sold",2
"2495","solutions",2
"2496","somalia",2
"2497","sought",2
"2498","sovereign",2
"2499","soviet",2
"2500","speaker",2
"2501","specific",2
"2502","spice",2
"2503","spilling",2
"2504","spread",2
"2505","spreading",2
"2506","staff",2
"2507","stage",2
"2508","staged",2
"2509","stalled",2
"2510","standoff",2
"2511","start",2
"2512","state’s",2
"2513","staying",2
"2514","steinmeier",2
"2515","step",2
"2516","stony",2
"2517","story",2
"2518","straits",2
"2519","strategies",2
"2520","strategy",2
"2521","striker",2
"2522","striking",2
"2523","struggling",2
"2524","student",2
"2525","study",2
"2526","stunned",2
"2527","subject",2
"2528","successfully",2
"2529","sudanese",2
"2530","suffered",2
"2531","suggest",2
"2532","suggestion",2
"2533","suggests",2
"2534","sultana",2
"2535","supplies",2
"2536","supporting",2
"2537","supports",2
"2538","suran",2
"2539","survivors",2
"2540","sweden",2
"2541","swift",2
"2542","swing",2
"2543","switzerland",2
"2544","syed",2
"2545","systems",2
"2546","syzygy",2
"2547","tackle",2
"2548","taiwanese",2
"2549","takes",2
"2550","tape",2
"2551","tax",2
"2552","technology",2
"2553","ted",2
"2554","tehreek",2
"2555","television",2
"2556","tennis",2
"2557","territorial",2
"2558","thai",2
"2559","that’s",2
"2560","themed",2
"2561","throws",2
"2562","tie",2
"2563","tightened",2
"2564","tires",2
"2565","titles",2
"2566","tob",2
"2567","tons",2
"2568","tortured",2
"2569","tottenham",2
"2570","tough",2
"2571","tour",2
"2572","track",2
"2573","trading",2
"2574","trapped",2
"2575","treasury",2
"2576","treaty",2
"2577","triggered",2
"2578","trophy",2
"2579","truce",2
"2580","trucks",2
"2581","trump's",2
"2582","tunis",2
"2583","tunisia’s",2
"2584","tunnel",2
"2585","turmoil",2
"2586","u.s",2
"2587","uae",2
"2588","uci",2
"2589","uk’s",2
"2590","unarmed",2
"2591","uncertain",2
"2592","unclear",2
"2593","understands",2
"2594","underwater",2
"2595","unesco’s",2
"2596","unidentified",2
"2597","unit",2
"2598","universities",2
"2599","unmanned",2
"2600","unprecedented",2
"2601","unrelenting",2
"2602","unrest",2
"2603","unveiled",2
"2604","updated",2
"2605","upheld",2
"2606","upset",2
"2607","urban",2
"2608","urges",2
"2609","usual",2
"2610","varshavyanka",2
"2611","vast",2
"2612","vehicle",2
"2613","vermont",2
"2614","veteran",2
"2615","victim",2
"2616","vigorously",2
"2617","virginia",2
"2618","vis",2
"2619","vitaly",2
"2620","voice",2
"2621","volcano",2
"2622","volunteers",2
"2623","voracek",2
"2624","vowed",2
"2625","vulnerable",2
"2626","wait",2
"2627","waiting",2
"2628","wall",2
"2629","warfare",2
"2630","warn",2
"2631","warplanes",2
"2632","warring",2
"2633","wars",2
"2634","watching",2
"2635","waziri",2
"2636","wealth",2
"2637","weavers",2
"2638","weber",2
"2639","website",2
"2640","weekly",2
"2641","weight",2
"2642","welcomes",2
"2643","whistle",2
"2644","wikileaks",2
"2645","willingness",2
"2646","wire",2
"2647","withdraw",2
"2648","withdrawal",2
"2649","witnessed",2
"2650","woes",2
"2651","women’s",2
"2652","won’t",2
"2653","workers",2
"2654","world's",2
"2655","worse",2
"2656","worsened",2
"2657","wreaking",2
"2658","wrested",2
"2659","wrong",2
"2660","youngsters",2
"2661","youth",2
"2662","zainul",2
"2663","zawa",2
"2664","zoo",2
"2665","zuma",2
"2666","0",1
"2667","0.5",1
"2668","03",1
"2669","1,020",1
"2670","1,120",1
"2671","1,129",1
"2672","1,200",1
"2673","1,400",1
"2674","1,451",1
"2675","1,490",1
"2676","1,587",1
"2677","1,792",1
"2678","1.15",1
"2679","1.2",1
"2680","1.5",1
"2681","1.55",1
"2682","10,600",1
"2683","100,000",1
"2684","107",1
"2685","108",1
"2686","10pm",1
"2687","10th",1
"2688","110",1
"2689","110k",1
"2690","12.5",1
"2691","120",1
"2692","120mm",1
"2693","124",1
"2694","125",1
"2695","127",1
"2696","12am",1
"2697","12pm",1
"2698","130",1
"2699","134",1
"2700","139",1
"2701","15pm",1
"2702","160",1
"2703","164",1
"2704","17.7",1
"2705","170",1
"2706","175th",1
"2707","17pm",1
"2708","1800",1
"2709","1912",1
"2710","195th",1
"2711","1974",1
"2712","1975",1
"2713","1983",1
"2714","1989",1
"2715","1991",1
"2716","1992",1
"2717","1997",1
"2718","1999",1
"2719","1am",1
"2720","2,330",1
"2721","200,000",1
"2722","2000",1
"2723","2000s",1
"2724","2001",1
"2725","2003",1
"2726","2004",1
"2727","2005",1
"2728","2006",1
"2729","2007",1
"2730","2008",1
"2731","2017",1
"2732","2018",1
"2733","2019",1
"2734","2021",1
"2735","2034",1
"2736","20th",1
"2737","21,000",1
"2738","21st",1
"2739","22,000",1
"2740","22am",1
"2741","22pm",1
"2742","280",1
"2743","28am",1
"2744","29",1
"2745","290",1
"2746","3,500",1
"2747","3,771",1
"2748","3,930",1
"2749","3.7",1
"2750","30,000",1
"2751","30th",1
"2752","31pm",1
"2753","330,000",1
"2754","334m",1
"2755","33am",1
"2756","35",1
"2757","35,000",1
"2758","350,000",1
"2759","351",1
"2760","369",1
"2761","36pm",1
"2762","37",1
"2763","37pm",1
"2764","38",1
"2765","380",1
"2766","38pm",1
"2767","397",1
"2768","4.2",1
"2769","41pm",1
"2770","42.9",1
"2771","431",1
"2772","44pm",1
"2773","453",1
"2774","48am",1
"2775","49pm",1
"2776","5,200",1
"2777","5,238",1
"2778","5.4",1
"2779","5.5",1
"2780","50mn",1
"2781","53",1
"2782","530",1
"2783","530,000",1
"2784","533",1
"2785","549",1
"2786","55",1
"2787","55am",1
"2788","56",1
"2789","58",1
"2790","580",1
"2791","59",1
"2792","6.2",1
"2793","6.3",1
"2794","600",1
"2795","62",1
"2796","64th",1
"2797","66",1
"2798","68",1
"2799","688",1
"2800","69",1
"2801","700,000",1
"2802","718",1
"2803","726",1
"2804","74",1
"2805","76",1
"2806","76th",1
"2807","772",1
"2808","78",1
"2809","780",1
"2810","79",1
"2811","7am",1
"2812","7pm",1
"2813","88",1
"2814","9,200",1
"2815","900",1
"2816","90th",1
"2817","915",1
"2818","93",1
"2819","94,000",1
"2820","980",1
"2821","99",1
"2822","99.5",1
"2823","9am",1
"2824","9th",1
"2825","à",1
"2826","aaliya’s",1
"2827","abadi",1
"2828","abe",1
"2829","abetting",1
"2830","ablaze",1
"2831","abrams",1
"2832","abrogate",1
"2833","abruptly",1
"2834","absent",1
"2835","absentia",1
"2836","absolve",1
"2837","abstained",1
"2838","abuse",1
"2839","abused",1
"2840","abusive",1
"2841","academically",1
"2842","acceptable",1
"2843","acceptance",1
"2844","accommodate",1
"2845","accompanied",1
"2846","accomplices",1
"2847","accordance",1
"2848","accounts",1
"2849","accumulated",1
"2850","accurately",1
"2851","accusation",1
"2852","accuse",1
"2853","accusers",1
"2854","achieved",1
"2855","acquired",1
"2856","acquit",1
"2857","acres",1
"2858","acronym",1
"2859","act",1
"2860","acting",1
"2861","actions",1
"2862","actively",1
"2863","actors",1
"2864","adam",1
"2865","addresses",1
"2866","addressing",1
"2867","adelie",1
"2868","adequate",1
"2869","administer",1
"2870","administered",1
"2871","administrations",1
"2872","administrator",1
"2873","admits",1
"2874","adulyadej",1
"2875","advantages",1
"2876","advised",1
"2877","adviser",1
"2878","advisers",1
"2879","advising",1
"2880","advisor",1
"2881","aedes",1
"2882","aegean",1
"2883","aegypti",1
"2884","affiliate",1
"2885","affordable",1
"2886","afghanistan's",1
"2887","afloat",1
"2888","afonso",1
"2889","africa's",1
"2890","africom",1
"2891","aftermath",1
"2892","aftershocks",1
"2893","afterward",1
"2894","age",1
"2895","aggressor",1
"2896","agree",1
"2897","agrees",1
"2898","agricultural",1
"2899","agriculture",1
"2900","ahmad",1
"2901","ahmadpress",1
"2902","ahmedabad",1
"2903","ahrar",1
"2904","aiding",1
"2905","airlifting",1
"2906","airplane",1
"2907","akhtar",1
"2908","alaba",1
"2909","alarming",1
"2910","alberto's",1
"2911","aleem",1
"2912","aleksandr",1
"2913","alemipress",1
"2914","aleppo's",1
"2915","alexander",1
"2916","aliwi",1
"2917","alleys",1
"2918","alliance’s",1
"2919","allowing",1
"2920","alongside",1
"2921","altaf",1
"2922","alternative",1
"2923","alternatives",1
"2924","amaranth",1
"2925","amatrice",1
"2926","ambulances",1
"2927","ambush",1
"2928","amer",1
"2929","america’s",1
"2930","amin",1
"2931","amir",1
"2932","amjad",1
"2933","ammonium",1
"2934","ammunition",1
"2935","analysis",1
"2936","anc",1
"2937","anc’s",1
"2938","ancestors",1
"2939","ancient",1
"2940","ancone",1
"2941","andrei",1
"2942","angeles",1
"2943","anila",1
"2944","annexation",1
"2945","anniv",1
"2946","annulled",1
"2947","answer",1
"2948","answerable",1
"2949","antarctica",1
"2950","anthem",1
"2951","anxious",1
"2952","apiece",1
"2953","apogee",1
"2954","appalling",1
"2955","apparent",1
"2956","appeal",1
"2957","appealed",1
"2958","appearance",1
"2959","appearing",1
"2960","appears",1
"2961","applauds",1
"2962","applied",1
"2963","appoint",1
"2964","approaches",1
"2965","approximately",1
"2966","aqababaei",1
"2967","arabi",1
"2968","arabic",1
"2969","aravica",1
"2970","arba’een",1
"2971","arbitration",1
"2972","archeology",1
"2973","argos",1
"2974","arguably",1
"2975","argue",1
"2976","arguing",1
"2977","arguments",1
"2978","arij",1
"2979","arizona",1
"2980","arming",1
"2981","armor",1
"2982","army’s",1
"2983","aromatic",1
"2984","aroundmosul",1
"2985","arrangements",1
"2986","arrest",1
"2987","arrivals",1
"2988","arrive",1
"2989","arrogance",1
"2990","arrogant",1
"2991","artamonov",1
"2992","artificial",1
"2993","artistic",1
"2994","artworks",1
"2995","asad",1
"2996","asadi",1
"2997","aspects",1
"2998","asphyxiating",1
"2999","assadi",1
"3000","assassination",1
"3001","asserted",1
"3002","asserting",1
"3003","assertive",1
"3004","assessments",1
"3005","assistant",1
"3006","associates",1
"3007","association",1
"3008","assumptions",1
"3009","assured",1
"3010","athens",1
"3011","atlantic",1
"3012","atmosphere",1
"3013","atp",1
"3014","atrocious",1
"3015","attab",1
"3016","attaching",1
"3017","attempts",1
"3018","attendees",1
"3019","attending",1
"3020","attitude",1
"3021","attorney",1
"3022","attributed",1
"3023","australia",1
"3024","austria",1
"3025","authentic",1
"3026","authority",1
"3027","automatic",1
"3028","autonomously",1
